2025-11-19 17:05:00.770 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 17:08:08.827 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 17:08:08.827 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 17:08:08.828 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 17:08:08.831 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 17:08:08.831 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 17:08:08.832 | INFO     | yaml_check.validator:validate_value_types:445 | ✅ E101 验证通过：所有字段类型正确
2025-11-20 17:08:08.833 | INFO     | yaml_check.validator:validate_value_ranges:467 | ✅ E102 验证通过：值范围合法
2025-11-20 17:08:08.833 | SUCCESS  | yaml_check.validator:validate:545 | ========== ✅ 所有验证通过 ==========
2025-11-20 17:08:08.833 | INFO     | yaml_check.views:validate_yaml:61 | 验证完成，结果: 成功
2025-11-20 17:08:08.833 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 17:08:08.833 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 1.3867151737213135
2025-11-20 17:08:17.041 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 17:08:17.911 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 17:08:17.911 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 17:08:17.911 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 17:08:17.915 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 17:08:17.915 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 17:08:17.916 | INFO     | yaml_check.validator:validate_value_types:445 | ✅ E101 验证通过：所有字段类型正确
2025-11-20 17:08:17.916 | INFO     | yaml_check.validator:validate_value_ranges:467 | ✅ E102 验证通过：值范围合法
2025-11-20 17:08:17.917 | SUCCESS  | yaml_check.validator:validate:545 | ========== ✅ 所有验证通过 ==========
2025-11-20 17:08:17.917 | INFO     | yaml_check.views:validate_yaml:61 | 验证完成，结果: 成功
2025-11-20 17:08:17.917 | INFO     | yaml_check.views:validate_yaml:109 | 返回验证结果
2025-11-20 17:08:17.917 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.8764603137969971
2025-11-20 17:09:11.135 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 1.3467566967010498
2025-11-20 17:09:11.918 | INFO     | xadmin.logru_config:emit:23 | "GET - get_test_type_options /tp/api/test-type/options" 0.7656967639923096
2025-11-20 17:09:13.470 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/14/kernels" 0.3175852298736572
2025-11-20 17:09:13.844 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/14/kernels" 0.3584871292114258
2025-11-20 17:09:14.251 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/14/kernels" 0.4024007320404053
2025-11-20 17:09:17.386 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_components /tp/api/test-component/list" 0.552011251449585
2025-11-20 17:09:18.169 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.7750027179718018
2025-11-20 17:09:18.863 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.6795532703399658
2025-11-20 17:09:20.057 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 1.1834332942962646
2025-11-20 17:09:21.754 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 1.6873767375946045
2025-11-20 17:09:23.350 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 1.5859589576721191
2025-11-20 17:09:24.498 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 1.1377105712890625
2025-11-20 17:09:25.110 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_components /tp/api/test-component/list" 0.5983359813690186
2025-11-20 17:09:25.606 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.48848605155944824
2025-11-20 17:09:26.120 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.5000040531158447
2025-11-20 17:09:26.522 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.38896632194519043
2025-11-20 17:09:27.083 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.547795295715332
2025-11-20 17:09:27.689 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.5897974967956543
2025-11-20 17:09:28.984 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 1.2832839488983154
2025-11-20 17:09:46.887 | INFO     | xadmin.logru_config:emit:23 | "GET - get_asic_names /tp/api/sut-device/asic-names" 1.5046675205230713
2025-11-20 17:09:46.888 | INFO     | xadmin.logru_config:emit:23 | "GET - get_machines_by_selection /tp/api/sut-device/machines" 1.508131742477417
2025-11-20 17:09:48.984 | INFO     | xadmin.logru_config:emit:23 | "GET - get_machines_by_selection /tp/api/sut-device/machines" 1.099428653717041
2025-11-20 17:09:49.999 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 0.4763493537902832
2025-11-20 17:09:50.436 | INFO     | xadmin.logru_config:emit:23 | "GET - get_test_type_options /tp/api/test-type/options" 0.4198129177093506
2025-11-20 17:09:53.257 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/14/kernels" 0.6774041652679443
2025-11-20 17:09:53.789 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/14/kernels" 0.5234007835388184
2025-11-20 17:09:54.317 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/14/kernels" 0.5224967002868652
2025-11-20 17:09:59.977 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_components /tp/api/test-component/list" 1.974301815032959
2025-11-20 17:10:01.185 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 1.198378562927246
2025-11-20 17:10:01.678 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.47816967964172363
2025-11-20 17:10:02.060 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.3722991943359375
2025-11-20 17:10:02.495 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.4243943691253662
2025-11-20 17:10:02.850 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.3459923267364502
2025-11-20 17:10:04.040 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 1.18011474609375
2025-11-20 17:10:04.932 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_components /tp/api/test-component/list" 0.8792006969451904
2025-11-20 17:10:05.751 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.8108599185943604
2025-11-20 17:10:06.681 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.9185104370117188
2025-11-20 17:10:07.135 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.4409356117248535
2025-11-20 17:10:08.036 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.8214194774627686
2025-11-20 17:10:09.104 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 1.0547873973846436
2025-11-20 17:10:10.882 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 1.7598912715911865
2025-11-20 17:11:27.459 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_components /tp/api/test-component/list" 0.4091613292694092
2025-11-20 17:11:27.938 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.4706695079803467
2025-11-20 17:11:28.484 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_components /tp/api/test-component/list" 0.5288140773773193
2025-11-20 17:11:29.279 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.7870879173278809
2025-11-20 17:11:34.321 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_components /tp/api/test-component/list" 1.2809903621673584
2025-11-20 17:11:37.738 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 3.4074583053588867
2025-11-20 17:11:39.147 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 1.386380672454834
2025-11-20 17:11:39.589 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.43082118034362793
2025-11-20 17:11:41.381 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 1.7813594341278076
2025-11-20 17:11:41.753 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_components /tp/api/test-component/list" 0.35567402839660645
2025-11-20 17:11:42.853 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 1.0884034633636475
2025-11-20 17:11:43.190 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.32628607749938965
2025-11-20 17:11:43.787 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.5865087509155273
2025-11-20 17:11:44.190 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.3917407989501953
2025-11-20 17:16:08.941 | INFO     | xadmin.logru_config:emit:23 | "GET - get_product_names /tp/api/sut-device/product-names" 0.8061792850494385
2025-11-20 17:16:08.944 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_types /tp/api/test-type/list" 0.8000802993774414
2025-11-20 17:16:08.945 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 0.8038930892944336
2025-11-20 17:17:18.714 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 1.254399061203003
2025-11-20 17:17:18.953 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_types /tp/api/test-type/list" 1.461637258529663
2025-11-20 17:17:19.429 | INFO     | xadmin.logru_config:emit:23 | "GET - get_product_names /tp/api/sut-device/product-names" 1.9651763439178467
2025-11-20 17:17:21.236 | INFO     | xadmin.logru_config:emit:23 | "GET - get_asic_names /tp/api/sut-device/asic-names" 0.4818575382232666
2025-11-20 17:17:21.239 | INFO     | xadmin.logru_config:emit:23 | "GET - get_machines_by_selection /tp/api/sut-device/machines" 0.4818100929260254
2025-11-20 17:17:23.161 | INFO     | xadmin.logru_config:emit:23 | "GET - get_machines_by_selection /tp/api/sut-device/machines" 1.0761656761169434
2025-11-20 17:17:29.231 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 0.6571500301361084
2025-11-20 17:17:29.523 | INFO     | xadmin.logru_config:emit:23 | "GET - get_test_type_options /tp/api/test-type/options" 0.2767908573150635
2025-11-20 17:17:32.485 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/8/kernels" 0.414888858795166
2025-11-20 17:17:33.060 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/8/kernels" 0.5665063858032227
2025-11-20 17:17:33.657 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/8/kernels" 0.5913989543914795
2025-11-20 17:17:39.176 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_components /tp/api/test-component/list" 2.438627243041992
2025-11-20 17:17:39.816 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.630624532699585
2025-11-20 17:17:40.467 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.6359963417053223
2025-11-20 17:17:41.135 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.6538887023925781
2025-11-20 17:17:41.977 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.8286471366882324
2025-11-20 17:17:43.975 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 1.9879364967346191
2025-11-20 17:17:44.858 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.8731818199157715
2025-11-20 17:17:45.461 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_components /tp/api/test-component/list" 0.5863602161407471
2025-11-20 17:17:46.842 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 1.372481107711792
2025-11-20 17:17:47.511 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.6564741134643555
2025-11-20 17:17:48.550 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 1.0265913009643555
2025-11-20 17:17:49.162 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.6003918647766113
2025-11-20 17:17:49.939 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.7630500793457031
2025-11-20 17:17:52.290 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 2.3392491340637207
2025-11-20 17:18:10.435 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_types /tp/api/test-type/list" 0.32756614685058594
2025-11-20 17:18:10.437 | INFO     | xadmin.logru_config:emit:23 | "GET - get_product_names /tp/api/sut-device/product-names" 0.33496880531311035
2025-11-20 17:18:10.437 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 0.3246884346008301
2025-11-20 17:18:16.121 | INFO     | xadmin.logru_config:emit:23 | "GET - get_asic_names /tp/api/sut-device/asic-names" 0.8533825874328613
2025-11-20 17:18:16.124 | INFO     | xadmin.logru_config:emit:23 | "GET - get_machines_by_selection /tp/api/sut-device/machines" 0.8517441749572754
2025-11-20 17:18:17.244 | INFO     | xadmin.logru_config:emit:23 | "GET - get_machines_by_selection /tp/api/sut-device/machines" 0.723731517791748
2025-11-20 17:18:19.394 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 1.5176723003387451
2025-11-20 17:18:20.878 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/14/kernels" 1.3688592910766602
2025-11-20 17:18:20.879 | INFO     | xadmin.logru_config:emit:23 | "GET - get_test_type_options /tp/api/test-type/options" 1.4641954898834229
2025-11-20 17:18:21.154 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/14/kernels" 0.2642803192138672
2025-11-20 17:18:21.779 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/14/kernels" 0.6191227436065674
2025-11-20 17:18:22.629 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/14/kernels" 0.845573902130127
2025-11-20 17:18:24.799 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_components /tp/api/test-component/list" 0.9928493499755859
2025-11-20 17:18:25.210 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.4019339084625244
2025-11-20 17:18:25.579 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.35459303855895996
2025-11-20 17:18:26.273 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.684412956237793
2025-11-20 17:18:26.735 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.44705677032470703
2025-11-20 17:18:27.096 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.3498096466064453
2025-11-20 17:18:27.484 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.37885022163391113
2025-11-20 17:18:28.529 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_components /tp/api/test-component/list" 1.030196189880371
2025-11-20 17:18:30.806 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 2.268529176712036
2025-11-20 17:18:32.364 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 1.396756649017334
2025-11-20 17:18:33.117 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.7291219234466553
2025-11-20 17:18:33.422 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.2874777317047119
2025-11-20 17:18:34.119 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.6808803081512451
2025-11-20 17:18:34.453 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.31551527976989746
2025-11-20 17:19:18.245 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_types /tp/api/test-type/list" 0.7226288318634033
2025-11-20 17:19:18.246 | INFO     | xadmin.logru_config:emit:23 | "GET - get_product_names /tp/api/sut-device/product-names" 0.7342054843902588
2025-11-20 17:19:18.954 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 1.437434434890747
2025-11-20 17:20:00.504 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 0.8126070499420166
2025-11-20 17:20:00.505 | INFO     | xadmin.logru_config:emit:23 | "GET - get_product_names /tp/api/sut-device/product-names" 0.8165402412414551
2025-11-20 17:20:00.625 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_types /tp/api/test-type/list" 0.9312186241149902
2025-11-20 17:23:43.942 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 17:23:45.479 | INFO     | xadmin.logru_config:emit:23 | "GET - get_dict_option /system/common/dict/option" 1.548612356185913
2025-11-20 17:23:45.480 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 17:23:46.159 | INFO     | xadmin.logru_config:emit:23 | "GET - get_user_info /system/auth/user/info" 2.216485023498535
2025-11-20 17:23:46.174 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 17:23:46.635 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 17:23:46.673 | INFO     | xadmin.logru_config:emit:23 | "GET - get_user_route /system/auth/route" 0.49906468391418457
2025-11-20 17:28:42.236 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 17:28:42.776 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 17:28:42.992 | INFO     | xadmin.logru_config:emit:23 | "GET - get_dict_option /system/common/dict/option" 0.7653517723083496
2025-11-20 17:28:43.263 | INFO     | xadmin.logru_config:emit:23 | "GET - get_user_info /system/auth/user/info" 1.026716709136963
2025-11-20 17:28:43.273 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 17:28:43.688 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 17:28:43.762 | INFO     | xadmin.logru_config:emit:23 | "GET - get_user_route /system/auth/route" 0.48941826820373535
2025-11-20 17:29:16.727 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 17:29:17.362 | INFO     | xadmin.logru_config:emit:23 | "GET - get_dict_option /system/common/dict/option" 0.6480503082275391
2025-11-20 17:29:17.363 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 17:29:17.738 | INFO     | xadmin.logru_config:emit:23 | "GET - get_user_info /system/auth/user/info" 1.0113229751586914
2025-11-20 17:29:17.750 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 17:29:18.101 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 17:29:18.148 | INFO     | xadmin.logru_config:emit:23 | "GET - get_user_route /system/auth/route" 0.3973982334136963
2025-11-20 17:29:20.136 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 0.48250269889831543
2025-11-20 17:29:20.137 | INFO     | xadmin.logru_config:emit:23 | "GET - get_product_names /tp/api/sut-device/product-names" 0.4874999523162842
2025-11-20 17:29:21.440 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_types /tp/api/test-type/list" 1.7830157279968262
2025-11-20 17:30:18.234 | INFO     | xadmin.logru_config:emit:23 | "GET - get_product_names /tp/api/sut-device/product-names" 0.7114620208740234
2025-11-20 17:30:18.237 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_types /tp/api/test-type/list" 0.7062051296234131
2025-11-20 17:30:18.339 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 0.8120675086975098
2025-11-20 17:30:19.206 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_types /tp/api/test-type/list" 0.3768599033355713
2025-11-20 17:30:19.207 | INFO     | xadmin.logru_config:emit:23 | "GET - get_product_names /tp/api/sut-device/product-names" 0.38133955001831055
2025-11-20 17:30:19.749 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 0.9258100986480713
2025-11-20 17:31:11.553 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 3.9901304244995117
2025-11-20 17:31:11.555 | INFO     | xadmin.logru_config:emit:23 | "GET - get_product_names /tp/api/sut-device/product-names" 3.9950523376464844
2025-11-20 17:31:13.123 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_types /tp/api/test-type/list" 5.557394027709961
2025-11-20 17:32:56.893 | INFO     | xadmin.logru_config:emit:23 | "GET - get_product_names /tp/api/sut-device/product-names" 0.41027402877807617
2025-11-20 17:32:56.894 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 0.4051401615142822
2025-11-20 17:32:57.237 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_types /tp/api/test-type/list" 0.7455966472625732
2025-11-20 17:33:04.010 | INFO     | xadmin.logru_config:emit:23 | "GET - get_machines_by_selection /tp/api/sut-device/machines" 0.915015697479248
2025-11-20 17:33:06.846 | INFO     | xadmin.logru_config:emit:23 | "GET - get_asic_names /tp/api/sut-device/asic-names" 3.7546448707580566
2025-11-20 17:33:09.260 | INFO     | xadmin.logru_config:emit:23 | "GET - get_machines_by_selection /tp/api/sut-device/machines" 1.3838741779327393
2025-11-20 17:33:29.954 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 2.4674880504608154
2025-11-20 17:33:30.276 | INFO     | xadmin.logru_config:emit:23 | "GET - get_test_type_options /tp/api/test-type/options" 0.3019745349884033
2025-11-20 17:33:31.349 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/14/kernels" 0.6493091583251953
2025-11-20 17:33:32.261 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/14/kernels" 0.9037482738494873
2025-11-20 17:33:32.726 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/14/kernels" 0.45925474166870117
2025-11-20 17:33:34.832 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_components /tp/api/test-component/list" 0.31124353408813477
2025-11-20 17:33:35.388 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.5469295978546143
2025-11-20 17:33:36.926 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 1.520195484161377
2025-11-20 17:33:40.442 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 3.5055665969848633
2025-11-20 17:33:41.429 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.9748396873474121
2025-11-20 17:33:42.116 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.6771135330200195
2025-11-20 17:33:42.444 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.3181324005126953
2025-11-20 17:33:42.836 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_components /tp/api/test-component/list" 0.36216259002685547
2025-11-20 17:33:43.179 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.33123230934143066
2025-11-20 17:33:43.449 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.24325871467590332
2025-11-20 17:33:43.909 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.44672298431396484
2025-11-20 17:33:44.531 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.6080129146575928
2025-11-20 17:33:44.949 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.40432000160217285
2025-11-20 17:33:46.104 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 1.142528772354126
2025-11-20 17:34:02.169 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 17:34:03.267 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 17:34:03.268 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 17:34:03.268 | INFO     | yaml_check.validator:validate:476 | ========== 开始 YAML 验证流程 ==========
2025-11-20 17:34:03.272 | INFO     | yaml_check.validator:validate_required_root_keys:243 | ✅ E001 验证通过：所有必需键存在
2025-11-20 17:34:03.272 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:327 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 17:34:03.274 | INFO     | yaml_check.validator:validate_value_types:445 | ✅ E101 验证通过：所有字段类型正确
